"Mercadoria";"Vencimento";"Preço de ajuste anterior";"Preço de ajuste Atual";"Variação";"Valor do ajuste por contrato (R$)";"Data Atualização"
"DI1 - DI de 1 dia";"J19";"86.687,29";"86.764,15";"76,86";"76,86";"14/07/2017"
"DI1 - DI de 1 dia";"N19";"84.664,75";"84.751,67";"86,92";"86,92";"14/07/2017"
"DI1 - DI de 1 dia";"V19";"82.465,60";"82.595,91";"130,31";"130,31";"14/07/2017"
"DI1 - DI de 1 dia";"F20";"80.434,41";"80.576,71";"142,30";"142,30";"14/07/2017"
"DI1 - DI de 1 dia";"J20";"78.407,40";"78.579,91";"172,51";"172,51";"14/07/2017"
"DI1 - DI de 1 dia";"N20";"76.408,04";"76.612,16";"204,12";"204,12";"14/07/2017"
"DI1 - DI de 1 dia";"V20";"74.279,54";"74.517,40";"237,86";"237,86";"14/07/2017"
"DI1 - DI de 1 dia";"F21";"72.369,77";"72.642,60";"272,83";"272,83";"14/07/2017"
"DI1 - DI de 1 dia";"J21";"70.580,74";"70.853,66";"272,92";"272,92";"14/07/2017"
"DI1 - DI de 1 dia";"N21";"68.641,04";"68.911,84";"270,80";"270,80";"14/07/2017"
"DI1 - DI de 1 dia";"V21";"66.794,78";"67.075,60";"280,82";"280,82";"14/07/2017"
"DI1 - DI de 1 dia";"F22";"65.100,83";"65.390,86";"290,03";"290,03";"14/07/2017"
"DI1 - DI de 1 dia";"J22";"63.357,02";"63.649,46";"292,44";"292,44";"14/07/2017"
"DI1 - DI de 1 dia";"N22";"61.904,01";"62.196,38";"292,37";"292,37";"14/07/2017"
"DI1 - DI de 1 dia";"F23";"58.727,45";"59.018,54";"291,09";"291,09";"14/07/2017"
"DI1 - DI de 1 dia";"N23";"55.773,65";"56.090,18";"316,53";"316,53";"14/07/2017"
"DI1 - DI de 1 dia";"F24";"52.901,63";"53.242,44";"340,81";"340,81";"14/07/2017"
"DI1 - DI de 1 dia";"N24";"50.213,12";"50.577,20";"364,08";"364,08";"14/07/2017"
"DI1 - DI de 1 dia";"F25";"47.508,71";"47.894,94";"386,23";"386,23";"14/07/2017"
"DI1 - DI de 1 dia";"F26";"42.838,30";"43.200,57";"362,27";"362,27";"14/07/2017"
"DI1 - DI de 1 dia";"F27";"38.546,53";"38.877,56";"331,03";"331,03";"14/07/2017"
"DI1 - DI de 1 dia";"F28";"34.692,72";"35.022,11";"329,39";"329,39";"14/07/2017"
"DI1 - DI de 1 dia";"F29";"31.285,94";"31.611,15";"325,21";"325,21";"14/07/2017"
"DI1 - DI de 1 dia";"F30";"28.114,61";"28.432,23";"317,62";"317,62";"14/07/2017"
"DOL - Dólar comercial";"Q17";"3.221,2210";"3.192,0170";"-29,2040";"1.460,20";"14/07/2017"
"DOL - Dólar comercial";"U17";"3.242,2540";"3.212,5280";"-29,7260";"1.486,30";"14/07/2017"
"DOL - Dólar comercial";"V17";"3.257,5200";"3.227,5520";"-29,9680";"1.498,40";"14/07/2017"
"DOL - Dólar comercial";"X17";"3.273,8990";"3.243,8710";"-30,0280";"1.501,40";"14/07/2017"
"DOL - Dólar comercial";"Z17";"3.288,6740";"3.258,5340";"-30,1400";"1.507,00";"14/07/2017"
"DOL - Dólar comercial";"F18";"3.302,4520";"3.271,6690";"-30,7830";"1.539,15";"14/07/2017"
"DOL - Dólar comercial";"J18";"3.345,8710";"3.314,6880";"-31,1830";"1.559,15";"14/07/2017"
"DOL - Dólar comercial";"K18";"3.361,9900";"3.330,3140";"-31,6760";"1.583,80";"14/07/2017"
"DOL - Dólar comercial";"N18";"3.392,3610";"3.360,5040";"-31,8570";"1.592,85";"14/07/2017"
"DOL - Dólar comercial";"V18";"3.442,8040";"3.409,2030";"-33,6010";"1.680,05";"14/07/2017"
"DOL - Dólar comercial";"J19";"3.544,2940";"3.509,0110";"-35,2830";"1.764,15";"14/07/2017"
"DOL - Dólar comercial";"N19";"3.599,7430";"3.563,4960";"-36,2470";"1.812,35";"14/07/2017"
"DOL - Dólar comercial";"F21";"3.973,1700";"3.924,3700";"-48,8000";"2.440,00";"14/07/2017"
"ETH - Etanol Hidratado";"N17";"1.360,00";"1.362,50";"2,50";"75,00";"14/07/2017"
"ETH - Etanol Hidratado";"Q17";"1.370,00";"1.370,00";"0,00";"0,00";"14/07/2017"
"ETH - Etanol Hidratado";"V17";"1.450,00";"1.420,00";"-30,00";"900,00";"14/07/2017"
"ETH - Etanol Hidratado";"X17";"1.500,00";"1.500,00";"0,00";"0,00";"14/07/2017"
"ETH - Etanol Hidratado";"Z17";"1.505,00";"1.505,00";"0,00";"0,00";"14/07/2017"
"ETH - Etanol Hidratado";"F18";"1.550,00";"1.550,00";"0,00";"0,00";"14/07/2017"
"ETH - Etanol Hidratado";"G18";"1.550,00";"1.550,00";"0,00";"0,00";"14/07/2017"
"ETH - Etanol Hidratado";"H18";"1.550,00";"1.550,00";"0,00";"0,00";"14/07/2017"
"EUR - Euro";"Q17";"3.676,6350";"3.662,9530";"-13,6820";"684,10";"14/07/2017"
"EUR - Euro";"U17";"3.705,8850";"3.691,7090";"-14,1760";"708,80";"14/07/2017"
"EUR - Euro";"V17";"3.728,8910";"3.714,4600";"-14,4310";"721,55";"14/07/2017"
"FRC - FRA de cupom";"U17";"1,80";"1,90";"0,10";"0,05";"14/07/2017"
"FRC - FRA de cupom";"V17";"2,00";"2,07";"0,07";"0,03";"14/07/2017"
"FRC - FRA de cupom";"X17";"2,06";"2,08";"0,02";"0,01";"14/07/2017"
"FRC - FRA de cupom";"Z17";"2,07";"2,09";"0,02";"0,01";"14/07/2017"
"FRC - FRA de cupom";"F18";"2,11";"2,14";"0,03";"0,01";"14/07/2017"
"FRC - FRA de cupom";"G18";"2,12";"2,14";"0,02";"0,01";"14/07/2017"
"FRC - FRA de cupom";"J18";"2,22";"2,22";"0,00";"0,00";"14/07/2017"
"FRC - FRA de cupom";"K18";"2,22";"2,23";"0,01";"0,00";"14/07/2017"
"FRC - FRA de cupom";"M18";"2,28";"2,28";"0,00";"0,00";"14/07/2017"
"FRC - FRA de cupom";"N18";"2,30";"2,29";"-0,01";"0,00";"14/07/2017"
"FRC - FRA de cupom";"V18";"2,38";"2,39";"0,01";"0,00";"14/07/2017"
"FRC - FRA de cupom";"F19";"2,51";"2,50";"-0,01";"0,00";"14/07/2017"
"FRC - FRA de cupom";"J19";"2,59";"2,59";"0,00";"0,00";"14/07/2017"
"FRC - FRA de cupom";"F20";"2,90";"2,90";"0,00";"0,00";"14/07/2017"
"FRC - FRA de cupom";"F21";"3,31";"3,30";"-0,01";"0,00";"14/07/2017"
"FRC - FRA de cupom";"F22";"3,73";"3,72";"-0,01";"0,00";"14/07/2017"
"FRC - FRA de cupom";"F23";"4,10";"4,09";"-0,01";"0,00";"14/07/2017"
"FRC - FRA de cupom";"F25";"4,90";"4,89";"-0,01";"0,00";"14/07/2017"
"GBP - Libra Esterlina";"Q17";"4.171,9970";"4.179,7410";"7,7440";"271,04";"14/07/2017"
"GBP - Libra Esterlina";"U17";"4.202,8510";"4.210,2110";"7,3600";"257,60";"14/07/2017"
"ICF - Café Arábica 4/5";"N17";"152,35";"155,45";"3,10";"985,86";"14/07/2017"
"ICF - Café Arábica 4/5";"U17";"156,00";"159,10";"3,10";"985,86";"14/07/2017"
"ICF - Café Arábica 4/5";"Z17";"161,30";"164,60";"3,30";"1.049,46";"14/07/2017"
"ICF - Café Arábica 4/5";"U18";"167,70";"170,95";"3,25";"1.033,56";"14/07/2017"
"ICF - Café Arábica 4/5";"Z18";"172,80";"176,00";"3,20";"1.017,66";"14/07/2017"
"ICF - Café Arábica 4/5";"U19";"177,30";"180,40";"3,10";"985,86";"14/07/2017"
"IND - Ibovespa";"Q17";"65.774";"65.933";"159";"159,00";"14/07/2017"
"IND - Ibovespa";"V17";"66.620";"66.779";"159";"159,00";"14/07/2017"
"IND - Ibovespa";"Z17";"67.370";"67.528";"158";"158,00";"14/07/2017"
"IND - Ibovespa";"M18";"69.672";"69.817";"145";"145,00";"14/07/2017"
"IND - Ibovespa";"Z18";"72.369";"72.500";"131";"131,00";"14/07/2017"
"ISP - S&P 500";"U17";"2.446,50";"2.457,00";"10,50";"1.669,60";"14/07/2017"
"ISP - S&P 500";"Z17";"2.444,50";"2.455,00";"10,50";"1.669,60";"14/07/2017"
"JPY - Iene";"Q17";"2.846,7300";"2.837,6100";"-9,1200";"456,00";"14/07/2017"
"JPY - Iene";"U17";"2.868,4600";"2.858,9400";"-9,5200";"476,00";"14/07/2017"
"JPY - Iene";"V17";"2.885,3500";"2.875,6800";"-9,6700";"483,50";"14/07/2017"
"MXN - Peso mexicano";"Q17";"1.809,9760";"1.813,1960";"3,2200";"241,50";"14/07/2017"
"MXN - Peso mexicano";"U17";"1.812,3020";"1.815,3190";"3,0170";"226,27";"14/07/2017"
"NZD - DÓLAR DA NOVA ZELÂNDIA";"Q17";"2.358,3890";"2.342,8770";"-15,5120";"1.163,40";"14/07/2017"
"OZ1 - Ouro 250g";"0000";"124,337";"124,894";"-0,400";"0,00";"14/07/2017"
"SJC - Soja Financeira Cross Listing";"Q17";"21,5057";"21,8034";"0,2977";"426,03";"14/07/2017"
"SJC - Soja Financeira Cross Listing";"U17";"21,5774";"21,8860";"0,3086";"441,63";"14/07/2017"
"SJC - Soja Financeira Cross Listing";"X17";"21,7703";"22,0789";"0,3086";"441,63";"14/07/2017"
"SJC - Soja Financeira Cross Listing";"K18";"22,1396";"22,4592";"0,3196";"457,37";"14/07/2017"
"T10 - US T-Note 10 anos";"U17";"125,4062";"125,6718";"0,2656";"847,23";"14/07/2017"
"TRY - LIRA TURCA";"Q17";"898,3000";"899,1350";"0,8350";"62,62";"14/07/2017"
"TRY - LIRA TURCA";"U17";"895,0020";"895,7240";"0,7220";"54,15";"14/07/2017"
"WDO - Dólar Comercial Míni";"Q17";"3.221,2210";"3.192,0170";"-29,2040";"292,04";"14/07/2017"
"WDO - Dólar Comercial Míni";"U17";"3.242,2540";"3.212,5280";"-29,7260";"297,26";"14/07/2017"
"WDO - Dólar Comercial Míni";"X17";"3.273,8990";"3.243,8710";"-30,0280";"300,28";"14/07/2017"
"WDO - Dólar Comercial Míni";"Z17";"3.288,6740";"3.258,5340";"-30,1400";"301,40";"14/07/2017"
"WEU - EURO MÍNI";"Q17";"3.676,6350";"3.662,9530";"-13,6820";"136,82";"14/07/2017"
"WIN - Ibovespa Mini";"Q17";"65.774";"65.933";"159";"31,80";"14/07/2017"
"WIN - Ibovespa Mini";"V17";"66.620";"66.779";"159";"31,80";"14/07/2017"
"WTI - Petróleo Mini";"Q17";"46,08";"46,54";"0,46";"146,28";"14/07/2017"
"WTI - Petróleo Mini";"U17";"46,25";"46,75";"0,50";"159,01";"14/07/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"Q17";"2.431,0130";"2.444,1370";"13,1240";"459,34";"14/07/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"U17";"2.431,7370";"2.445,0220";"13,2850";"464,97";"14/07/2017"
